config.py | 09/03/22 - 18:34:57 | INFO | Random Tweet bot running
config.py | 09/03/22 - 18:55:24 | DEBUG | PARAMS: {'max_id': '1566240492555083775', 'since_id': '1566239861538824192'}
config.py | 09/03/22 - 18:55:24 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:55:24 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:55:24 | DEBUG | Collected params: [('max_id', '1566240492555083775'), ('since_id', '1566239861538824192'), ('oauth_nonce', '157106111144539422881662256524'), ('oauth_timestamp', '1662256524'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:55:24 | DEBUG | Normalized params: max_id=1566240492555083775&oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=157106111144539422881662256524&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256524&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566239861538824192
config.py | 09/03/22 - 18:55:24 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:55:24 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&max_id%3D1566240492555083775%26oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D157106111144539422881662256524%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256524%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566239861538824192
config.py | 09/03/22 - 18:55:24 | DEBUG | Signature: UNng9rr+bnX2WOgo+LVrlMe1dPE=
config.py | 09/03/22 - 18:55:24 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?max_id=1566240492555083775&since_id=1566239861538824192
config.py | 09/03/22 - 18:55:24 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="157106111144539422881662256524", oauth_timestamp="1662256524", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="UNng9rr%2BbnX2WOgo%2BLVrlMe1dPE%3D"'}
config.py | 09/03/22 - 18:55:24 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:55:24 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:55:24 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?max_id=1566240492555083775&since_id=1566239861538824192 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:55:34 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:55:34 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:55:34 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:55:34 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '105844659434115686041662256534'), ('oauth_timestamp', '1662256534'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:55:34 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=105844659434115686041662256534&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256534&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:55:34 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:55:34 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D105844659434115686041662256534%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256534%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:55:34 | DEBUG | Signature: Mbzs8u8/2iMG7bEBCjefVTT8pMk=
config.py | 09/03/22 - 18:55:34 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:55:34 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="105844659434115686041662256534", oauth_timestamp="1662256534", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="Mbzs8u8%2F2iMG7bEBCjefVTT8pMk%3D"'}
config.py | 09/03/22 - 18:55:34 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:55:34 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:55:34 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:55:44 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:55:44 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:55:44 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:55:44 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '114849758808825090541662256544'), ('oauth_timestamp', '1662256544'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:55:44 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=114849758808825090541662256544&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256544&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:55:44 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:55:44 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D114849758808825090541662256544%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256544%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:55:44 | DEBUG | Signature: MbmXsm0PLeU0AtHJeuSQ4bRBwek=
config.py | 09/03/22 - 18:55:44 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:55:44 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="114849758808825090541662256544", oauth_timestamp="1662256544", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="MbmXsm0PLeU0AtHJeuSQ4bRBwek%3D"'}
config.py | 09/03/22 - 18:55:44 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:55:44 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:55:44 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:55:55 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:55:55 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:55:55 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:55:55 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '84015814076255660481662256555'), ('oauth_timestamp', '1662256555'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:55:55 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=84015814076255660481662256555&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256555&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:55:55 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:55:55 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D84015814076255660481662256555%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256555%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:55:55 | DEBUG | Signature: b1DmjRuz81/Q/P05WuFAwBPwDdo=
config.py | 09/03/22 - 18:55:55 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:55:55 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="84015814076255660481662256555", oauth_timestamp="1662256555", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="b1DmjRuz81%2FQ%2FP05WuFAwBPwDdo%3D"'}
config.py | 09/03/22 - 18:55:55 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:55:55 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:55:55 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:56:05 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:56:05 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:56:05 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:56:05 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '146833253601015068861662256565'), ('oauth_timestamp', '1662256565'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:56:05 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=146833253601015068861662256565&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256565&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:56:05 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:56:05 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D146833253601015068861662256565%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256565%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:56:05 | DEBUG | Signature: KI6ANZLJwmdVE1DUcnRHj1zmFaQ=
config.py | 09/03/22 - 18:56:05 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:56:05 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="146833253601015068861662256565", oauth_timestamp="1662256565", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="KI6ANZLJwmdVE1DUcnRHj1zmFaQ%3D"'}
config.py | 09/03/22 - 18:56:05 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:56:05 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:56:05 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:56:15 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:56:15 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:56:15 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:56:15 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '16254397314302713921662256575'), ('oauth_timestamp', '1662256575'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:56:15 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=16254397314302713921662256575&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256575&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:56:15 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:56:15 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D16254397314302713921662256575%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256575%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:56:15 | DEBUG | Signature: bd331hQfuzNDnz5mRfmkHS/8RQo=
config.py | 09/03/22 - 18:56:15 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:56:15 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="16254397314302713921662256575", oauth_timestamp="1662256575", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="bd331hQfuzNDnz5mRfmkHS%2F8RQo%3D"'}
config.py | 09/03/22 - 18:56:15 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:56:15 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:56:15 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:56:25 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:56:25 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:56:25 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:56:25 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '28773883009095715061662256585'), ('oauth_timestamp', '1662256585'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:56:25 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=28773883009095715061662256585&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256585&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:56:25 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:56:25 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D28773883009095715061662256585%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256585%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:56:25 | DEBUG | Signature: oGQzidkUcXaktSV/sTl6fMa1uUw=
config.py | 09/03/22 - 18:56:25 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:56:25 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="28773883009095715061662256585", oauth_timestamp="1662256585", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="oGQzidkUcXaktSV%2FsTl6fMa1uUw%3D"'}
config.py | 09/03/22 - 18:56:25 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:56:25 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:56:25 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
config.py | 09/03/22 - 18:56:35 | DEBUG | PARAMS: {'since_id': '1566240492555083776'}
config.py | 09/03/22 - 18:56:35 | DEBUG | Signing request <PreparedRequest [GET]> using client <Client client_key=WVqENKWlkkbh6nq0nbDsxeYOO, client_secret=****, resource_owner_key=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y, resource_owner_secret=****, signature_method=HMAC-SHA1, signature_type=AUTH_HEADER, callback_uri=None, rsa_key=None, verifier=None, realm=None, encoding=utf-8, decoding=None, nonce=None, timestamp=None>
config.py | 09/03/22 - 18:56:35 | DEBUG | Including body in call to sign: False
config.py | 09/03/22 - 18:56:35 | DEBUG | Collected params: [('since_id', '1566240492555083776'), ('oauth_nonce', '134257569612642481221662256595'), ('oauth_timestamp', '1662256595'), ('oauth_version', '1.0'), ('oauth_signature_method', 'HMAC-SHA1'), ('oauth_consumer_key', 'WVqENKWlkkbh6nq0nbDsxeYOO'), ('oauth_token', '1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y')]
config.py | 09/03/22 - 18:56:35 | DEBUG | Normalized params: oauth_consumer_key=WVqENKWlkkbh6nq0nbDsxeYOO&oauth_nonce=134257569612642481221662256595&oauth_signature_method=HMAC-SHA1&oauth_timestamp=1662256595&oauth_token=1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y&oauth_version=1.0&since_id=1566240492555083776
config.py | 09/03/22 - 18:56:35 | DEBUG | Normalized URI: https://api.twitter.com/1.1/statuses/mentions_timeline.json
config.py | 09/03/22 - 18:56:35 | DEBUG | Signing: signature base string: GET&https%3A%2F%2Fapi.twitter.com%2F1.1%2Fstatuses%2Fmentions_timeline.json&oauth_consumer_key%3DWVqENKWlkkbh6nq0nbDsxeYOO%26oauth_nonce%3D134257569612642481221662256595%26oauth_signature_method%3DHMAC-SHA1%26oauth_timestamp%3D1662256595%26oauth_token%3D1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y%26oauth_version%3D1.0%26since_id%3D1566240492555083776
config.py | 09/03/22 - 18:56:35 | DEBUG | Signature: 91gvZx0to2+aENIRsFJqfl7FY4c=
config.py | 09/03/22 - 18:56:35 | DEBUG | Updated url: https://api.twitter.com/1.1/statuses/mentions_timeline.json?since_id=1566240492555083776
config.py | 09/03/22 - 18:56:35 | DEBUG | Updated headers: {'User-Agent': 'Python/3.9.2 Requests/2.28.1 Tweepy/4.10.1', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Cookie': 'guest_id=v1%3A166225650175927201; guest_id_ads=v1%3A166225650175927201; guest_id_marketing=v1%3A166225650175927201; personalization_id="v1_trHI4SP0lFFNG/IAOhoZrA=="; lang=en', 'Authorization': 'OAuth oauth_nonce="134257569612642481221662256595", oauth_timestamp="1662256595", oauth_version="1.0", oauth_signature_method="HMAC-SHA1", oauth_consumer_key="WVqENKWlkkbh6nq0nbDsxeYOO", oauth_token="1373049656318431232-76jl2CYFCxfA0Puj98Lee7dibOD62y", oauth_signature="91gvZx0to2%2BaENIRsFJqfl7FY4c%3D"'}
config.py | 09/03/22 - 18:56:35 | DEBUG | Updated body: None
config.py | 09/03/22 - 18:56:35 | DEBUG | Starting new HTTPS connection (1): api.twitter.com:443
config.py | 09/03/22 - 18:56:35 | DEBUG | https://api.twitter.com:443 "GET /1.1/statuses/mentions_timeline.json?since_id=1566240492555083776 HTTP/1.1" 200 28
